index|name|platform|date|rating|comment
2749|베이징코야 역삼동점|kakao|2021.06.28.|1.0|중국에서 베이징덕 한번만 먹고왔어도 이집 맛있단 소리는 못할것.. 카스 330미리 오천원 받는 가성비도 엉망인집. 비싼돈 내고 먹는데 분위기도 너무 후줄근함.. 옛날 아재가게 같은 느낌
2750|베이징코야 역삼동점|kakao|2021.06.25.|4.0|재료도 나쁘지 않고 맛도 준수하다. 가게 분위기만 조금 더 밝게 세팅하는건 어떨까?
2751|베이징코야 역삼동점|kakao|2021.06.23.|2.0|맛은 괜찮은데~  룸에 날파리가 잔뜩있고~ 상은 좁아서 음식 놓으곳 부족하고~ 불러도 오지도 않고~  중국분 여직원 웃음으로 대충 때우고~ㅜㅜ
2752|베이징코야 역삼동점|kakao|2021.04.25.|5.0|감동적인 맛
2753|베이징코야 역삼동점|kakao|2021.03.07.|5.0|
2754|베이징코야 역삼동점|kakao|2020.09.26.|1.0|짜장면 5명 시켰는데 다남김..사장님 정말 좀 먹어보고 파세요 주방장을 바꾸시던지
2755|베이징코야 역삼동점|kakao|2020.06.27.|1.0|4년만에 왔는데 오리자체가 너무퍽퍽하고 맛없어졌어요 도저히 안되겠어서 짬뽕시켜서 먹었는데 짬뽕마저.... 왠만한 일반 중국집보다 못하더라구요 모든 요리사분들이 마스크도 안끼시고 벌레도 많고.... 안그래도 코로나 때문에 난리인데 좀 충격먹었어요ㅠㅠ 손님들도 끼고 오는데.... 이 글 꼭 미리 보시구 저처럼 같은 실수안하시길 바랍니다
2756|베이징코야 역삼동점|kakao|2019.08.21.|3.0|베이징덕이 고기는 퍽퍽하고 껍질도 바삭하지 않고.. 좀 별로였음
2757|베이징코야 역삼동점|kakao|2019.07.22.|5.0|
2758|베이징코야 역삼동점|kakao|2019.06.22.|3.0|+베이징덕, 유린기, 탕수육, 짬뽕 무난무난해요. 
2759|베이징코야 역삼동점|kakao|2019.05.07.|1.0|예전 포스코사거리 때부터 다니던 집이었고 배이징덕은 그래도 여기다 생각했는데 오늘을 마지막으로 다른 곳으로 바꾼다. 오리는 바삭함을 잃었고 육골육수는 밍밍해졌으며 짬뽕은 풍성했던 해산물 건더기를 잃은 대신에 비린내를 얻었다. 맥주는 330미리 소짜를 5천원에 받으니 다른 곳보다 30%정도 비싼 꼴이고 서빙 직원들의 표정은 왜 부르냐는 듯한 표정. 별 하나는 맛에 초심을 잃은 괘씸함과 실망을 뺀 점수다. 요즘에는 베이징덕 잘 하는 집이 많아졌다. 대책을 세우지 않으면 끝은 뻔하다. 내 알 바는 아니니 알아서 하시길...
2760|베이징코야 역삼동점|kakao|2018.12.28.|3.0|
2761|베이징코야 역삼동점|kakao|2018.12.22.|4.0|
2762|베이징코야 역삼동점|kakao|2018.04.15.|4.0|모임 장소로 좋고 북경오리가 맛있었습니다.
2763|베이징코야 역삼동점|kakao|2018.02.18.|5.0|
2764|베이징코야 역삼동점|kakao|2017.10.05.|4.0|
2765|베이징코야 역삼동점|kakao|2016.07.10.|4.0|
2766|베이징코야 역삼동점|kakao|2016.05.28.|4.0|
2767|김태완스시|kakao|2021.08.27.|4.0|꽃등심 초밥 맛나용
2768|김태완스시|kakao|2021.08.21.|3.0|
2769|김태완스시|kakao|2021.06.29.|3.0|단품이나 초밥세트 정도는 가격대비 괜찮아요. 코스요리는 비추합니다. 순서 완전 뒤죽박죽으로 나와요;; 
2770|김태완스시|kakao|2021.02.04.|5.0|오늘 방문했는데 위생상채 좋았고 돈카츠도 고기가 쫄깃하고 맛있었어요ㅠㅠ 이게 7000원이라니 말이 되나여...양도 많아서 배불러요 5시에 먹은 게 아직도 배불러요
2771|김태완스시|kakao|2020.10.31.|4.0|7천원 돈가스 가성비 대비 맛은 별점4점 아주  진짜 맛있다 정도는 아니지만 다른 돈가스집 비해 돈가스가 성의가 있게 맛있다.  10월 30일 인데도 벌레 작은게 한마리 날아다니다 홀은좁다 테이블위생이랑 홀 전체는 위생에 좋은점수 주긴 어렵다.  
2772|김태완스시|kakao|2020.08.15.|1.0|온 벽이 다 벌레 감안하고 가시기를 먹는데 죽여도 죽여도 날아다니고 음식에 앉아서 위생 별로고 벌레랑 같이 먹는 기분
2773|김태완스시|kakao|2020.05.04.|1.0|개인적으로 한티역 최애 맛집이었는데  이사하게 되어서 한참 못 오다가 오랜만에 다시 와보니 너무 변했네요 맛도 서비스도 청결도...  너무 관리 안 된다는 인상 받았습니다 안타까워요.
2774|김태완스시|kakao|2020.03.07.|1.0|스페셜 초밥 먹었는데 18,000원 가격대비 생선 질이나 상태 맛 다 별로에요. 
2775|김태완스시|kakao|2019.12.01.|4.0|
2776|김태완스시|kakao|2019.09.27.|1.0|"여기 방금 제 지인이 갔다왔는데, 뚝배기 먹방했대요....
다깨진 뚝배기에 담아준것도 어이없는데 먹다보니 자꾸 뭐가 씹혀서 보니까 조각조각 난 뚝배기를 먹고있었더랍니다.. 제대로된 사과 없이 계산 빼드릴게요 이러면서 ... 먹던거 손님의사도 안묻고 가져가서 버렸다고 하네요.. 예의없어요ㅠㅠ혹시라도 다른분 피해보지 마세요~ 이런곳는 가지맙시다. 장사의 기본도 안됐어요.."
2777|김태완스시|kakao|2019.06.10.|4.0|점심특선 괜찮음
2778|김태완스시|kakao|2019.04.01.|2.0|음 신선도 미비. 고기의 질이 씹는 식감이 별로..  좀 개선. 업그레이드 하셔야 해요
2779|김태완스시|kakao|2017.12.16.|3.0|동네 스시집치곤 스시와 사시미 모두 만족할만한 수준! 어수선한 분위기에 다소 감점
2780|김태완스시|kakao|2017.11.16.|3.0|
2781|김태완스시|kakao|2017.01.29.|4.0|
2782|선릉양조장족발|kakao|2021.05.22.|4.0|
2783|선릉양조장족발|kakao|2018.10.07.|3.0|
2784|선릉양조장족발|kakao|2017.11.17.|5.0|
2785|선릉양조장족발|kakao|2016.06.18.|3.0|족발과 한잔 먹기 부족함 없는걸로
2786|선릉양조장족발|kakao|2016.04.16.|4.0|선정릉 전집  눌린 머릿고기도 있어요 
2787|써브웨이 삼성점|kakao|2021.08.20.|1.0|참 모든직원이 한결같이 싸가지없다 손님 말씹고 지들끼리 말하는건 기본이네
2788|써브웨이 삼성점|kakao|2021.06.16.|1.0|평점 낮은데는 이유가 있음.  점심시간 남자 알바생들 핵 불친절.. 메뉴 주문할 때 빵 말 안했다고 말 없이 빵 사진 툭 치면서 건들거리는건 무슨 경우에요?  빡친다는 표현인거죠?  주문 받는 과정에서 몇 번이고 기분 나쁜건 첨임
2789|써브웨이 삼성점|kakao|2021.06.05.|3.0|그냥저냥 맛있음
2790|써브웨이 삼성점|kakao|2021.06.03.|1.0|서브웨이 본사는 메뉴얼 기초부터 다시잡아야됨 비닐장갑만 형식적으로 끼지  유니폼. 오븐 손잡이 다만지고 그 손으로 야채 집어서 샌드위치 만드는꼴 보면 먹고싶을까
2791|써브웨이 삼성점|kakao|2021.05.23.|2.0|참치에서 비린맛나요..ㅠㅠ
2792|써브웨이 삼성점|kakao|2021.05.17.|2.0|
2793|써브웨이 삼성점|kakao|2021.05.03.|1.0|머 이런... 손님한테 큰소리 치는 곳은 처음 봄
2794|써브웨이 삼성점|kakao|2021.04.04.|2.0|사실 이런데서 친절 서비스까진 안바람. 근데 문제는 알바생들이 전부다 어리버리하다. 빵 오븐에서 꺼내서 떨어뜨리는등. 
2795|써브웨이 삼성점|kakao|2021.03.04.|1.0|미리 별점 볼걸. 진짜 점장같이생긴 아줌마부터 직원까지 다 불친절의 끝 
2796|써브웨이 삼성점|kakao|2021.02.27.|3.0|무난합니다~
2797|써브웨이 삼성점|kakao|2021.02.07.|5.0|굿
2798|써브웨이 삼성점|kakao|2020.12.09.|1.0|별 하나도 아까움; 오전 오후 타임할 것 없이 직원들 거어어업나 싸가지없고 일도 지지리도 못 해요. 샌드위치들은 빈약하고~ 쿠키 몇십개 주문했는데 구분 하나도 안 되어있고 무성의 그자체ㅜ 다시는 안 가요~ 돈내고 기분 나쁨
2799|써브웨이 삼성점|kakao|2020.11.13.|1.0|가지 말라는 이유를 알았습니다
2800|써브웨이 삼성점|kakao|2020.09.06.|1.0|가지마세요 진짜 별 하나도 주기 아깝고 직원들이 이렇게까지 예의없고 싸가지 없는데는 처음봐요 진짜 짜증나서 다시는 안가요
2801|써브웨이 삼성점|kakao|2020.09.05.|5.0|알바바뀐건지 모르겠는데 알바분 엄청 친절하시고 소스추천도 해주심 맛도 좋아용
2802|써브웨이 삼성점|kakao|2020.09.04.|1.0|완전 대박 별로! 맛, 고객응대 완전 꽝! 꽝! 꽝
2803|써브웨이 삼성점|kakao|2020.08.25.|3.0|
2804|써브웨이 삼성점|kakao|2020.08.25.|1.0|1점도 아깝고 여태 가본 서브웨이중 최악..이런거 처음 남겨봐요ㅎ 로티세리 시켰는데 베지 나온줄 알고 따질뻔ㅋㅋㅋㅋㅋㅋ더블미트 말고 하프미트도 있는줄 알았네요ㅋㅋ..직원들도 불친절ㅎ
2805|써브웨이 삼성점|kakao|2020.08.17.|4.0|평이 안좋은 거에 비해 깔끔하고 괜찮음 야채 많이 달라는 것도 많이주고  요구 잘 들어주고 불친절하다는 느낌없었음 매장 작고 조용해서 혼밥하기 좋음 
2806|써브웨이 삼성점|kakao|2020.08.04.|2.0|인사도 없고 불친절
2807|써브웨이 삼성점|kakao|2020.07.13.|4.0|작은만큼 보통 조용한 편임.
2808|써브웨이 삼성점|kakao|2020.07.01.|1.0|직원이 불친절하고  이렇게 맛 없는 서브웨이는 처음 먹어봐요.;;;
2809|써브웨이 삼성점|kakao|2020.05.11.|1.0|재료를 너무 조금만 넣어주시네요. 먹으본 서브웨이중에 최악...
2810|써브웨이 삼성점|kakao|2020.02.03.|1.0|직원들이 엄청 불친절히고 짜증내는 곳. 빨리 고르라고 하면서 불편하게 하는 곳.  손님도 별로 없는데도. 최악임
2811|써브웨이 삼성점|kakao|2019.08.30.|1.0|맛이야 프랜차이즈니까. 근데 여기 알바관리는 필수인듯. 관리안하도 장사잘되서 신경안쓰나? 매니저도 알바인지 일반 일하는 애들과 똑같이 불친절에 무시하는 말투에 기분나빠할 사람들 많음.  많이 주문하면 할수록 욕먹는 곳
2812|써브웨이 삼성점|kakao|2019.03.15.|1.0|진짜 알바관리좀 해야될듯 ㅡㅡ 
2813|전주콩나물국밥|kakao|2020.10.30.|5.0|오케이굿
2814|전주콩나물국밥|kakao|2020.09.30.|5.0|진짜 존맛인데 열고 닫는 거 너무 들쭉날쭉 거의 로또수준
2815|전주콩나물국밥|kakao|2020.04.10.|5.0|정말 맛있네요. 친절하고 깨끗합니다
2816|전주콩나물국밥|kakao|2020.01.11.|5.0|
2817|명동피자 대치점|kakao|2021.09.17.|1.0|피자는 맛있지만 서비스는 최악 ㅎ  피자랑 파스타시켜서 먹다가 남아서 포장을 부탁드렸는데 파스타는 포장이 안된다더군요. 그러면서 네모난 플라스틱 통에다가 직접 싸라고 주는데 좀 어이없었어여 ㅋㅋㅋ  배달시킬땐 직원들을 직접 안만나니 모르겠지만 대체로 손님대할 때 성의없다는 느낌을 많이 받았어요 ㅎㅎ 두번 방문했지만 더이상 갈 생각은 없습니다!
2818|명동피자 대치점|kakao|2021.07.09.|1.0|여자 알바 상당히 불친절 어떤음식도 이불친절로 먹고싶은 마음 싹날아감 서비스 마인드부터 교육 받아야할듯
2819|명동피자 대치점|kakao|2021.05.11.|5.0|진짜 짱맛!꿀맛!!! 배달해서 먹어도 맛있으니까 곧 가서 먹어보겠숴요!!!!
2820|명동피자 대치점|kakao|2021.03.20.|3.0|
2821|명동피자 대치점|kakao|2020.08.13.|1.0|홀 손님 안받음~
2822|명동피자 대치점|kakao|2020.07.21.|1.0|영업시간에 매장에 갔더니 배달이 많아서 매장 손님 안 받는다는 곳. 종업원이 아래 위로 기분나쁘게 훑어본다.
2823|명동피자 대치점|kakao|2020.07.17.|4.0|피자 맛있어요. 직원분들이 친절하거나 서비스가 좋진 않지만, 피자가 맛있어서 또 가고 싶어지네요. 다음엔 명동 본점 가봐야겠어요. 
2824|명동피자 대치점|kakao|2020.02.16.|5.0|눈이와서 배달 시켰는데 배달이 엄청 빨리오네요. 패키지도 너무 예쁘고 넘쳐나는 치즈의 치즈 끝판왕 피자 완젼 치지하구요. ㅋㅋ 같이 시킨 마성의 파스타 매콤하면서 치지한 매력이 있습니다. 완젼 맛집이네요~ ;)
2825|명동피자 대치점|kakao|2019.11.28.|5.0|배민시켜먹었는데 명란 파스타 진짜 너무너무 맛있음 레스토랑에서 먹는 줄 버섯피자 트러플 향 장난아님 이 근처와서 이거 안먹으면 본인손해ㅠ 샐러드도 이벤트로 줌 깔끔한 패키지에 훌륭한 맛 매장 방문의사 1000% 
2826|고갯마루|kakao|2021.09.15.|3.0|한번은 먹어볼만한맛이나 닭치고 비쌈 다만, 사람이 많아서인지 음식이 괴에에에엥장히 늦게나와서 어지간하면 재방문은 안할듯
2827|고갯마루|kakao|2021.08.08.|4.0|맛남, 그러나 조금 자극적인 맛
2828|고갯마루|kakao|2021.08.02.|5.0|
2829|고갯마루|kakao|2021.07.24.|4.0|자극적인데 너무 맛있는 맛이라서 밥도둑..! 초딩입맛에 딱이였음 가래떡 들어가있어서 굉장히 좋았음  근데 서비스는 기대하면 안될듯 불편함은 없었으나 폭염에 에어컨 빵빵하게 안틀어줘서 더워하면서 먹음.. 
2830|고갯마루|kakao|2021.07.23.|4.0|아줌니들 츤데레에요 불친절은 아니구
2831|고갯마루|kakao|2021.07.22.|5.0|늘 가는 닭볶음탕 맛집입니다. 만드는데 시간 좀 걸리니 미리 예약하구 가시구요~  밥은 무조건 인원수대로 볶아드세여....들 시키면 모질랍니다. 
2832|고갯마루|kakao|2021.06.05.|5.0|제가 먹어본 닭도리탕 중 최고였습니다.
2833|고갯마루|kakao|2021.05.07.|1.0|단 한 번도 리뷰를 써본 적이 없는 사람인데 이건 도가 지나쳐서 남깁니다. 불친절함이 이보다 심한 사람들을 살면서 본 적이 없습니다. 먹는 내내 불쾌하고 맛이고 뭐고 진짜 화가날정도입니다. 계산할때 까지도 불친절합니다. 말투 행동 뭐하나 할 것 없이 전부 불친절합니다. 다시는 안갑니다^^
2834|고갯마루|kakao|2021.05.05.|5.0|그저 갓..
2835|고갯마루|kakao|2021.02.20.|5.0|
2836|고갯마루|kakao|2021.02.17.|4.0|분위기 좋아요. 김치 맛있음
2837|고갯마루|kakao|2020.12.20.|4.0|
2838|고갯마루|kakao|2020.11.14.|5.0|맛있는 자극적인 닭볶음탕.. 볶음밥이 리얼 존맛탱..♡ 코로나때문인지 안쓰는듯한 방구석으로 주셔서 모기가 많고 음식이 늦게나오지만 재방문 의사 있습니당 ㅎㅎ 대신 다음번엔 그 방은 시러욧 ㅜㅅㅜ
2839|고갯마루|kakao|2020.10.17.|4.0|맛있는 닭볶음탕 먹기 힘든 곳에 위치.
2840|고갯마루|kakao|2020.08.19.|4.0|아주 맛있어요 다소 주차가 불편하지만 좋아요
2841|고갯마루|kakao|2020.07.25.|5.0|
2842|고갯마루|kakao|2020.07.14.|1.0|먹을때부터 살짝 비린맛이 있어서 조미료 안 넣는 정직한 집이라 그런가보다 하면서 먹었는데 그비린맛은 그게 아니었다  다 토하고 몇날 며칠 개고생 하고 같이 먹은 사람은 며칠 두통에 시달리고 몸에 두드러기가 났음.  여름철 재료관리 어떻게 하는지 다시는 쳐다보고싶지도 않아서 그 길로는 안 감.
2843|고갯마루|kakao|2020.03.19.|1.0|평정을 미리 볼걸 그랬음. 직원 아주머니들 불친절을 넘어서 무례함. 재방문의사 절대 없음. 일행이랑 너무 불쾌해서 지도어플 쓰면서 처음으로 리뷰 씀.
2844|고갯마루|kakao|2020.01.19.|4.0|
2845|고갯마루|kakao|2019.12.27.|1.0|정말 불친절의 대명사. 뭐 공짜로 음식먹으러왔나요? 
2846|고갯마루|kakao|2019.11.27.|1.0|맛잇없는건 아닌데 일단 좀 짜고 가격대비 훌륭하진않은듯 그리고 홀보시는 분들 친절함이라곤 1도없음 재방문 의사 절대없음 
2847|고갯마루|kakao|2019.10.01.|1.0|주문 음식이 늦고 인터넷 먹통인지 뭔지 알 수 없는 이유로 카드결제가 안 된다길래 음식 나오기 전 양해 구하고 나간다니까 언성을 높이며 막말을 하는 집. 주문할 때 조리시간이 20분 이상 소요된다는 걸 미리 알리지도 않았다.
2848|고갯마루|kakao|2019.08.24.|2.0|맛은 있는데 겁나 불친절 
2849|고갯마루|kakao|2019.08.19.|4.0|제 입맛 기준 맵지만 그래도 졸맛
2850|고갯마루|kakao|2019.07.29.|3.0|맛은 가격대비 무난하나... 손님 많아 바쁜건 이해하지만서도 그래도...서빙하시는 이모님들은 손님 응대나 서비스는 별 하나 주기도 아까움...
2851|고갯마루|kakao|2019.06.07.|1.0|맛있어도 기분나빠서 다신 안갑니다. 종업원이 손님 가고나서 별거 아닌거로 뒷담화하는거 들었어요. 그걸 감당할만큼 맛있지도 않네요. 음식이 짜요.
2852|고갯마루|kakao|2019.04.05.|4.0|예약 안하면 오래 기다려야해요. 국물에 싹싹쏙쏙 비벼먹으면 개꿇ㅎㅎ
2853|고갯마루|kakao|2019.03.28.|4.0|
2854|고갯마루|kakao|2019.03.01.|4.0|
2855|고갯마루|kakao|2019.03.01.|5.0|역삼 최고 맛집
2856|고갯마루|kakao|2018.11.25.|5.0|너무 맛잇어요 닭볶음탕
2857|고갯마루|kakao|2018.03.20.|2.0|닭볶음탕
2858|고갯마루|kakao|2018.01.14.|4.0|진하면서 매콤 달콤... 고기살도 연하게 흐물흐물... 감자도 거의 부서질듯해서 나와요... 양념맛은 정말 싫어할 사람이 없을맛... 반찬은 갓김치에 깍두기 직접담근거 같은데 좋고... 고추는 닭볶음탕이 매워서 손안댐... 볶음밥은 이 맛잇는 양념에 들기름을 넣어서 뽁아주는데 맛잇긴 하지만 들기름이 살짝 과하게 느껴지기도 함
2859|고갯마루|kakao|2017.11.09.|4.0|닭볶음탕 ☆☆☆☆  매콤하니 맛있음!
2860|고갯마루|kakao|2017.03.13.|4.0|
2861|고갯마루|kakao|2017.03.11.|5.0|
2862|고갯마루|kakao|2016.11.05.|4.0|
2863|분틀 선릉점|kakao|2021.07.14.|3.0|"직원분들 친절하다. 테이블 많다.
밑반찬으로 콩자반, 열무김치, 깍두기 사골국물이 나온다.
꼬밥 비빔밥은 해감을 잘 안 한건지 무언가 자잘한게 씹힌다. 꼬막에서 맛이 안 난다.
9천원 아깝다.

들기름 메밀국수
두세입정도는 김가루가 받쳐줘서 괜찮은데 먹을 수록 기름맛나서 물계속 들이키게 됨 배추랑 열무김치 같이 주는데 안 익어서 그런지 안 어울린다.. 3/1남았을 때 육수 부어먹으라고 해서 숟가락으로 떠서 같이 먹엇는데 셔서 고소한 기름이랑 안 어울려서 몇 번 더 먹고 남겼다. 돈아깝다.
"
2864|분틀 선릉점|kakao|2020.12.10.|5.0|진짜 깔끔하고, 안주가 전부다 맛있네요~~
2865|분틀 선릉점|kakao|2020.04.20.|3.0|
2866|분틀 선릉점|kakao|2019.09.10.|4.0|내가 기억하려고 쓰는 가게 정보) 영업시간 11~ 05시까지(준 24시간)
2867|스시유리|kakao|2021.07.27.|1.0|장사 안되나 홍보 알바쓰나보네
2868|스시유리|kakao|2021.06.12.|5.0|만족스러운 식사였습니다. 특히 샤리가 취향에 잘 맞았습니다.
2869|스시유리|kakao|2021.05.15.|5.0|구성도 괜찮고 맛도 괜찮고 서빙도 괜찮은 술 마시기도 좋은곳. 접시만 보면 인스타용같은데 그 정도 보다는 좋았음
2870|스시유리|kakao|2021.01.12.|1.0|접시만 만족 스시는 불만족 
2871|스시유리|kakao|2020.11.20.|1.0|고급스러웠나? 장소 정도는...  신선했나? 중간에 생선 많이 버리던데... 밥도 바꾸고....  서비스는? 알아서 하나 더 달라하니 간뾰주던데?  요즘도 주말 30프로 할인 되려나? 안되면 절대 안가지, 할인가도 고민되는데...   사진찍는거 좋아하는 호구들은 접시찍으러 가겠네...  할인 되면 별 두개 안되면 별 하나 
2872|스시유리|kakao|2020.10.22.|5.0|너무 고급스럽고 가격에 비해 양, 질이 정말 뛰어나요:) 좋은 디너였습니다. 
2873|스시유리|kakao|2020.04.14.|5.0|런치 오마카세. 깔끔하고 맛있음!
2874|스시유리|kakao|2019.08.15.|5.0|디너오마카세. 맛싯쪙.
2875|스시유리|kakao|2019.04.16.|5.0|최고예요:)
2876|신라다랑원|kakao|2021.08.28.|1.0|진짜 별로네용 ~~~ 새우튀김도 튀겨놓은거 다시 튀겨서 나오나와요~~~
2877|신라다랑원|kakao|2021.07.27.|1.0|
2878|신라다랑원|kakao|2021.07.07.|1.0|길에서 아줌마가 전달돌릴때 알아봤어야 하는데 혹시나하고 와본 내가 바보. 김밥*국 수준의 서비스(1시반 넘어 방문이라 테이블이 매우 널널했으므로 굳이 문간에 있는 제일 작은 자리에 앉으라고  함 + 물은 셀프. 룸 손님도 셀프로 떠다마시라고 할건지)에 밥위에 생선살썰어 얹어놓고 참깨뿌려 나오는 모듬초밥. 사실 이 모든건 조금은 양보할수있겠으나 50년넘게 참치를 다루었다는 곳의 참치에서 비린맛이 나는건 못참겠다. 
2879|신라다랑원|kakao|2020.11.06.|5.0|
2880|신라다랑원|kakao|2020.07.31.|4.0|런치코스 먹었음 음식 퀄이나 플레이팅 식기 다 좋은데 먹는사람의 먹는속도는 신경 1도 안써준다 이냐기하면서 먹다보면 테이블이 그득해지는 마법.. 그래서 별 한개 깎음
2881|신라다랑원|kakao|2020.07.20.|3.0|ㅊ ㅡ4
2882|신라다랑원|kakao|2020.05.03.|5.0|
2883|신라다랑원|kakao|2020.04.03.|5.0|
2884|신라다랑원|kakao|2020.03.31.|5.0|
2885|신라다랑원|kakao|2020.03.19.|5.0|"조용한 룸에서 친구와 함께 즐거운 시간 보냈습니다.단정한 분위기라 차분하게 식사 가능했습니다.
코스요리를 시켰고 요리 하나하나 신선한 재료, 맛, 플레이팅까지 퀄리티가 높았습니다. 무엇보다 좋았던 점은 신선한 참치를 부위별로 느낄 수 있다는 점이었습니다.
특제간장소스는 참치 본연의 맛을 느낄 수 있는 동시에 느끼함을 잡아주어 참치가 느끼하여 많이 먹지 못하는 분들도 부담 없이 즐길 수 있을 거 같습니다. 
밑반찬은 다른 업소와 달리 흔한 구성이 아니라 밑반찬까지 신경을 쓴 것이 보일 정도로 맛과 구성이 좋았습니다.
음식들의 맛과 직원분들의 친절에 무한 감동하고 갔고 다음에는 가족들과 같이 방문하여 즐기고 싶습니다.
맛있는 음식과 좋은 서비스로 맞아주신 신라다랑원 직원분들에게 감사드립니다. "
2886|신라다랑원|kakao|2020.02.13.|5.0|
2887|신라다랑원|kakao|2019.12.16.|5.0|한국에서 이런참치 가게가 있어서 놀랐어요  다시 가고싶고 저만 알고싶은 그런 맛집이네요 ~~!
2888|신라다랑원|kakao|2019.12.12.|5.0|
2889|신라다랑원|kakao|2019.11.15.|5.0|가족들이랑 오랜만에 외식했는데 가성비가 너무 좋았습니다~~~ 나중에 할머니도 모시고 가보려구용 추천함당
2890|신라다랑원|kakao|2019.10.24.|5.0|역시 참치회사에 직영하는 곳이다보니 다른 참치전문점과 비교 했을때 퀄리티가 월등하네요! 싱싱한 회에 맛있는 사케, 마지막으로 나오는 수박 샤베트까지 오감을 만족하고 왔습니다! 강추합니다
2891|신라다랑원|kakao|2019.09.19.|5.0|룸이라  중요한 모임에 딱!!!직원들도 친절해요
2892|신라다랑원|kakao|2019.09.18.|5.0|최고급참치 참치하면 신라다랑원 인테리어도 최고급^^
2893|이태리부대찌개 역삼GS점|kakao|2021.07.24.|5.0|맛있어요 전골식으로 나와서 푸짐하고 맛있어요
2894|이태리부대찌개 역삼GS점|kakao|2021.03.31.|1.0|가본 곳중에 제일 불친절합니다... 껄껄
2895|이태리부대찌개 역삼GS점|kakao|2020.10.05.|5.0|너무 맛있어요ㅠㅠ 찌개보다 전골이 훨씬 맛있는듯!
2896|이태리부대찌개 역삼GS점|kakao|2020.07.06.|1.0|3년 다녔는데 맛이 너무 없어졌어요.
2897|이태리부대찌개 역삼GS점|kakao|2019.09.06.|2.0|별로였어요 이태리부대찌개 다른 지점이랑 차이나네요
2898|이태리부대찌개 역삼GS점|kakao|2019.04.02.|5.0|
2899|이태리부대찌개 역삼GS점|kakao|2018.05.13.|5.0|부대찌개 브랜드중에 가장맛있게먹었어요
2900|용수사|kakao|2020.02.04.|5.0|룸형태로 되어있고, 반찬 하나하나 퀄리티도 좋고 너무 맛있습니다
2901|오더에스프레소|kakao|2021.07.17.|3.0|이 주변에서 찾기 힘든 스타일의 카페
2902|오더에스프레소|kakao|2021.06.03.|2.0|2~3년 전에는 분위기도 좋고 오더크림치즈 맛있어서 가끔씩 갔는데 오랜만에 가니 분위기도 쳐져있고 예전 맛도 아니어서 안 간동안 사람들에게 추천했던 게 미안해짐
2903|오더에스프레소|kakao|2021.04.01.|5.0|
2904|오더에스프레소|kakao|2021.03.18.|3.0|말차스모어 쿠키는 조금 달았고 플랫화이트는 거품이 많았지만 금요일밤 커피가 땡기던 나에게는 좋은 쉼터였음
2905|오더에스프레소|kakao|2021.02.02.|5.0|장소도 너무 맘에들 커피랑 특히디저트가 너무맛있었어요
2906|오더에스프레소|kakao|2021.02.02.|5.0|카페 너무이쁘고 커피도 정말 맛있어요   역시 장사잘되는이유가 있습니다  아주 맛집니다 꼭한번들려보세요 :) 
2907|오더에스프레소|kakao|2021.02.02.|5.0|항상 활기차고 밝은 분위기의 카페라 너무 좋고 베이커리, 커피 모두 맛 최고
2908|오더에스프레소|kakao|2021.02.02.|5.0|완전맛있고 공간도 너무좋았어요
2909|오더에스프레소|kakao|2020.07.30.|1.0|커피 내리는 사람들 밖에서 담배 피다가 들어가 주문하면 손도 안 씻고 커피 내림. 손님용 테이블에서 수박 써는데 칼질도 조심스럽게 안해서 엄청 시끄러움. 카페 운영의 서비스 마인드 제로임. 
2910|오더에스프레소|kakao|2020.07.30.|1.0|점주와 알바가 사이좋게 커피숍 입구에서 떡하니 담배태우며 손님맞이함. 점주가 일베. 알바도 일베인지 자기들끼리 2020년 총선이 부정선거네 문재인이 극혐이네 이런 소리 서스럼없이 하며 노닥거림.   결론 : 총재적 난국의 일베카페
2911|오더에스프레소|kakao|2020.07.14.|4.0|
2912|오더에스프레소|kakao|2020.01.14.|2.0|위생 따지는 분이시먼 가지 마세요. 여기는 점주가 왕입니다. 커피는 괜찮았습니다.
2913|오더에스프레소|kakao|2019.08.12.|2.0|카페에서 제일 시끄러운분이 사장님과 그 일행들. 그냥 개인 동네사랑방을 하시지
2914|오더에스프레소|kakao|2019.03.24.|2.0|근처 볼일 있어 들렀는데 화장실 안 깨끗하고 커피 그냥 그렇고 직원들끼리 계속 수다 떪 배달기사 계속 들락거려서 매우 어수선 햇살 잘 드는 인테리어만 좋음
2915|오더에스프레소|kakao|2018.08.26.|4.0|
2916|지구당 역삼두꺼비빌딩점|kakao|2021.09.17.|5.0|텐동 6800원 곱배기 가격 동일 키오스크로 주문 20시이후 주문 안받음 튀김 으로 새우2 연근1 계란1 작은고추2 단호박1  들어있음 맛나고 가성비 좋음
2917|지구당 역삼두꺼비빌딩점|kakao|2021.05.21.|1.0|
2918|지구당 역삼두꺼비빌딩점|kakao|2021.04.20.|5.0|
2919|지구당 역삼두꺼비빌딩점|kakao|2020.12.29.|5.0|평점 써본적 없는데 평점테러 당한거 같아서 씁니다 맛있는데 왜 저런평가가 ㄷ
2920|지구당 역삼두꺼비빌딩점|kakao|2020.12.09.|5.0|영혼의 안식처
